"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 04 19:32:34 GMT 2023","Fri Aug 04 19:32:35 GMT 2023","397","","test_login_ui","TestLoginPopUp","","","test_email_incorrect_n3_2","Verifying, that when an invalid email format (without '@' symbol) is entered and the form is submitted, an error message appears stating 'Email is incorrect'"
"passed","Fri Aug 04 19:32:09 GMT 2023","Fri Aug 04 19:32:10 GMT 2023","673","","test_api_login","TestAuth","","","test_user_login: Check valid user login","Verifying, that a user can log in successfully with valid credentials."
"passed","Fri Aug 04 19:32:10 GMT 2023","Fri Aug 04 19:32:11 GMT 2023","460","","test_api_login","TestAuth","","","test_user_login_wrong_email: Check incorrect email login failure","Verifying, that login fails when using an incorrect email address."
"passed","Fri Aug 04 19:32:49 GMT 2023","Fri Aug 04 19:32:50 GMT 2023","985","","test_login_ui","TestLoginPopUp","","","test_login_p1_1","check for successful login with valid credentials"
"passed","Fri Aug 04 19:32:06 GMT 2023","Fri Aug 04 19:32:06 GMT 2023","363","","test_api_login","TestRegister","","","test_user_register_wrong_password [tttttttttttttttttttt]","Verifying that the system correctly handles user registration with a long password of 20 't's."
"passed","Fri Aug 04 19:32:39 GMT 2023","Fri Aug 04 19:32:40 GMT 2023","939","","test_login_ui","TestLoginPopUp","","","test_wrong_password_login_n4_2","Verifying that when an incorrect password is entered for a valid email and the form is submitted, an error message appears stating 'Wrong email or password.'"
"passed","Fri Aug 04 19:32:26 GMT 2023","Fri Aug 04 19:32:26 GMT 2023","112","","test_login_ui","TestLoginPopUp","","","test_login_form_title_n1_1","Verifying, that comparing the retrieving text value with the expected text 'Log in', to ensures it matches exactly."
"passed","Fri Aug 04 19:32:37 GMT 2023","Fri Aug 04 19:32:38 GMT 2023","806","","test_login_ui","TestLoginPopUp","","","test_email_field_visual_representation_n3_4","Verifying that when an error occurs, the email field's border color turns red, and the associated labels also turn red."
"passed","Fri Aug 04 19:32:05 GMT 2023","Fri Aug 04 19:32:05 GMT 2023","355","","test_api_login","TestRegister","","","test_user_register_wrong_password [test]","Verifying that the system correctly handles user registration with a short password of 'test'."
"passed","Fri Aug 04 19:32:01 GMT 2023","Fri Aug 04 19:32:02 GMT 2023","1464","","test_api_login","TestRegister","","","test_user_register: Check valid user registration","Verifying, that a user can be successfully registered with valid data."
"passed","Fri Aug 04 19:32:35 GMT 2023","Fri Aug 04 19:32:36 GMT 2023","483","","test_login_ui","TestLoginPopUp","","","test_unregistered_email_login_n3_3","Verifying that when an email that isn`t registered with the site is entered and the form is submitted, an error message appears stating 'Wrong email or password'"
"passed","Fri Aug 04 19:32:03 GMT 2023","Fri Aug 04 19:32:03 GMT 2023","367","","test_api_login","TestRegister","","","test_user_register_empty_fields [lastName]","Verifying, that registration fails when the Last Name field is empty."
"passed","Fri Aug 04 19:32:03 GMT 2023","Fri Aug 04 19:32:03 GMT 2023","356","","test_api_login","TestRegister","","","test_user_register_empty_fields [email]","Verifying, that registration fails when the Email field is empty."
"passed","Fri Aug 04 19:32:04 GMT 2023","Fri Aug 04 19:32:04 GMT 2023","347","","test_api_login","TestRegister","","","test_user_register_empty_fields [repeatPassword]","Verifying, that registration fails when the Repeat Password field is empty."
"passed","Fri Aug 04 19:32:23 GMT 2023","Fri Aug 04 19:32:25 GMT 2023","2234","","test_cars_api_and_ui","TestCarsUI","","","test_auto_delete","Create car via APi. delete car via WEB UI and check it removed via API"
"passed","Fri Aug 04 19:32:13 GMT 2023","Fri Aug 04 19:32:13 GMT 2023","106","","test_api_login","TestAuth","","","test_check_user_profile: Check user profile retrieval","Verifying the retrieval of user profile information."
"skipped","Fri Aug 04 19:32:06 GMT 2023","Fri Aug 04 19:32:06 GMT 2023","344","","test_api_login","TestRegister","","","test_user_register_wrong_password [tttttttttt]","Verifying that the system correctly handles user registration with a medium-length password of 10 't's."
"passed","Fri Aug 04 19:32:03 GMT 2023","Fri Aug 04 19:32:04 GMT 2023","349","","test_api_login","TestRegister","","","test_user_register_empty_fields [password]","Verifying, that registration fails when the Password field is empty."
"passed","Fri Aug 04 19:32:12 GMT 2023","Fri Aug 04 19:32:13 GMT 2023","946","","test_api_login","TestAuth","","","test_user_login_wrong_password: Check incorrect password login failure","Verifying, that login fails when using an incorrect password."
"passed","Fri Aug 04 19:32:38 GMT 2023","Fri Aug 04 19:32:39 GMT 2023","358","","test_login_ui","TestLoginPopUp","","","test_password_empty_n4_1","Verifying that when the password field is left empty and the form is submitted, an error message appears stating 'Password required'"
"passed","Fri Aug 04 19:32:27 GMT 2023","Fri Aug 04 19:32:33 GMT 2023","5713","","test_login_ui","TestLoginPopUp","","","test_login_close_button_n2_1","Verifying, that clicking on the cross button ensures that the login pop up is closed."
"passed","Fri Aug 04 19:32:04 GMT 2023","Fri Aug 04 19:32:04 GMT 2023","346","","test_api_login","TestRegister","","","test_user_register_wrong_name: Check incorrect name format registration failure","Verifying, that registration fails when using an incorrect format for the name field."
"passed","Fri Aug 04 19:32:51 GMT 2023","Fri Aug 04 19:32:52 GMT 2023","1106","","test_login_ui","TestLoginPopUp","","","test_login_mixedcase_sensitivity_p1_2","Verifying, that when entering a valid email and password combination and submitting, the login is successful, and the user is redirected to the appropriate page or dashboard."
"passed","Fri Aug 04 19:32:04 GMT 2023","Fri Aug 04 19:32:05 GMT 2023","352","","test_api_login","TestRegister","","","test_user_register_wrong_lastname: Check incorrect last name format registration failure","Verifying, that registration fails when using an incorrect format for the last name field."
"passed","Fri Aug 04 19:32:20 GMT 2023","Fri Aug 04 19:32:22 GMT 2023","1393","","test_cars_api_and_ui","TestCarsUI","","","test_auto_create","Create car via WEB UI and check it values via API"
"passed","Fri Aug 04 19:32:22 GMT 2023","Fri Aug 04 19:32:23 GMT 2023","1367","","test_cars_api_and_ui","TestCarsUI","","","test_auto_modify","Modify Car via UI and then verify it updated via API"
"passed","Fri Aug 04 19:32:06 GMT 2023","Fri Aug 04 19:32:07 GMT 2023","455","","test_api_login","TestRegister","","","test_user_register_passwords_do_not_match: Check non-matching passwords registration failure","Verifying, that registration fails when the password and repeatPassword fields do not match."
"passed","Fri Aug 04 19:32:02 GMT 2023","Fri Aug 04 19:32:03 GMT 2023","345","","test_api_login","TestRegister","","","test_user_register_empty_fields [name]","Verifying, that registration fails when the Name field is empty."
"passed","Fri Aug 04 19:32:33 GMT 2023","Fri Aug 04 19:32:34 GMT 2023","292","","test_login_ui","TestLoginPopUp","","","test_email_empty_n3_1","Verifying, that when the email field is left empty and the form is submitted, an error message stating 'Email required' should appear"
