"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 04 19:36:56 GMT 2023","Fri Aug 04 19:37:02 GMT 2023","5714","","test_login_ui","TestLoginPopUp","","","test_login_close_button_n2_1","Verifying, that clicking on the cross button ensures that the login pop up is closed."
"passed","Fri Aug 04 19:36:52 GMT 2023","Fri Aug 04 19:36:54 GMT 2023","2451","","test_cars_api_and_ui","TestCarsUI","","","test_auto_delete","Create car via APi. delete car via WEB UI and check it removed via API"
"passed","Fri Aug 04 19:36:50 GMT 2023","Fri Aug 04 19:36:52 GMT 2023","1688","","test_cars_api_and_ui","TestCarsUI","","","test_auto_modify","Modify Car via UI and then verify it updated via API"
"passed","Fri Aug 04 19:36:31 GMT 2023","Fri Aug 04 19:36:32 GMT 2023","479","","test_api_login","TestRegister","","","test_user_register_wrong_password [tttttttttttttttttttt]","Verifying that the system correctly handles user registration with a long password of 20 't's."
"passed","Fri Aug 04 19:37:23 GMT 2023","Fri Aug 04 19:37:24 GMT 2023","1185","","test_login_ui","TestLoginPopUp","","","test_login_mixedcase_sensitivity_p1_2","Verifying, that when entering a valid email and password combination and submitting, the login is successful, and the user is redirected to the appropriate page or dashboard."
"passed","Fri Aug 04 19:36:40 GMT 2023","Fri Aug 04 19:36:40 GMT 2023","126","","test_api_login","TestAuth","","","test_check_user_profile: Check user profile retrieval","Verifying the retrieval of user profile information."
"passed","Fri Aug 04 19:37:04 GMT 2023","Fri Aug 04 19:37:05 GMT 2023","416","","test_login_ui","TestLoginPopUp","","","test_email_incorrect_n3_2","Verifying, that when an invalid email format (without '@' symbol) is entered and the form is submitted, an error message appears stating 'Email is incorrect'"
"passed","Fri Aug 04 19:36:28 GMT 2023","Fri Aug 04 19:36:28 GMT 2023","434","","test_api_login","TestRegister","","","test_user_register_empty_fields [lastName]","Verifying, that registration fails when the Last Name field is empty."
"passed","Fri Aug 04 19:36:31 GMT 2023","Fri Aug 04 19:36:31 GMT 2023","490","","test_api_login","TestRegister","","","test_user_register_wrong_password [test]","Verifying that the system correctly handles user registration with a short password of 'test'."
"passed","Fri Aug 04 19:36:30 GMT 2023","Fri Aug 04 19:36:30 GMT 2023","483","","test_api_login","TestRegister","","","test_user_register_wrong_name: Check incorrect name format registration failure","Verifying, that registration fails when using an incorrect format for the name field."
"passed","Fri Aug 04 19:37:14 GMT 2023","Fri Aug 04 19:37:20 GMT 2023","5896","","test_login_ui","TestLoginPopUp","","","test_remember_me_checkbox_n5_1","Verifying that the 'Remember me' check box retains its selection state when the login pop up is closed and reopened."
"passed","Fri Aug 04 19:37:10 GMT 2023","Fri Aug 04 19:37:11 GMT 2023","1046","","test_login_ui","TestLoginPopUp","","","test_wrong_password_login_n4_2","Verifying that when an incorrect password is entered for a valid email and the form is submitted, an error message appears stating 'Wrong email or password.'"
"passed","Fri Aug 04 19:36:28 GMT 2023","Fri Aug 04 19:36:29 GMT 2023","481","","test_api_login","TestRegister","","","test_user_register_empty_fields [email]","Verifying, that registration fails when the Email field is empty."
"passed","Fri Aug 04 19:36:29 GMT 2023","Fri Aug 04 19:36:29 GMT 2023","476","","test_api_login","TestRegister","","","test_user_register_empty_fields [password]","Verifying, that registration fails when the Password field is empty."
"passed","Fri Aug 04 19:37:21 GMT 2023","Fri Aug 04 19:37:22 GMT 2023","1180","","test_login_ui","TestLoginPopUp","","","test_login_p1_1","check for successful login with valid credentials"
"passed","Fri Aug 04 19:37:03 GMT 2023","Fri Aug 04 19:37:03 GMT 2023","376","","test_login_ui","TestLoginPopUp","","","test_email_empty_n3_1","Verifying, that when the email field is left empty and the form is submitted, an error message stating 'Email required' should appear"
