"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 01 16:01:58 GMT 2023","Tue Aug 01 16:01:59 GMT 2023","350","","test_api_login","TestRegister","","","test_user_register_wrong_password[tttttttttt]",""
"passed","Tue Aug 01 16:01:57 GMT 2023","Tue Aug 01 16:01:57 GMT 2023","354","","test_api_login","TestRegister","","","test_user_register_wrong_lastname",""
"passed","Tue Aug 01 16:01:55 GMT 2023","Tue Aug 01 16:01:55 GMT 2023","363","","test_api_login","TestRegister","","","test_user_register_empty_fields[name]",""
"passed","Tue Aug 01 16:02:19 GMT 2023","Tue Aug 01 16:02:20 GMT 2023","477","","test_login_UI","TestLoginPopUp","","","test_password_empty_n4_1","Verifying that when the password field is left empty and the form is submitted, an error message appears stating 'Password required'"
"passed","Tue Aug 01 16:01:56 GMT 2023","Tue Aug 01 16:01:56 GMT 2023","352","","test_api_login","TestRegister","","","test_user_register_empty_fields[email]",""
"passed","Tue Aug 01 16:02:03 GMT 2023","Tue Aug 01 16:02:03 GMT 2023","435","","test_api_login","TestAuth","","","test_user_login_wrong_email",""
"passed","Tue Aug 01 16:01:50 GMT 2023","Tue Aug 01 16:01:52 GMT 2023","1427","","test_api_and_UI","TestCarsUI","","","test_auto_modify","modify Car via UI and then verify it updated via API"
"passed","Tue Aug 01 16:02:31 GMT 2023","Tue Aug 01 16:02:32 GMT 2023","1044","","test_login_UI","TestLoginPopUp","","","test_login_p1_1","check for successful login with valid credentials"
"passed","Tue Aug 01 16:02:05 GMT 2023","Tue Aug 01 16:02:05 GMT 2023","94","","test_api_login","TestAuth","","","test_check_user_profile",""
"passed","Tue Aug 01 16:02:17 GMT 2023","Tue Aug 01 16:02:17 GMT 2023","515","","test_login_UI","TestLoginPopUp","","","test_unregistered_email_login_n3_3","Verifying that when an email that isn`t registered with the site is entered and the form is submitted, an error message appears stating 'Wrong email or password'"
"passed","Tue Aug 01 16:02:15 GMT 2023","Tue Aug 01 16:02:16 GMT 2023","358","","test_login_UI","TestLoginPopUp","","","test_email_incorrect_n3_2","Verifying, that when an invalid email format (without '@' symbol) is entered and the form is submitted, an error message appears stating 'Email is incorrect'"
"passed","Tue Aug 01 16:02:01 GMT 2023","Tue Aug 01 16:02:02 GMT 2023","676","","test_api_login","TestAuth","","","test_user_login",""
"passed","Tue Aug 01 16:01:56 GMT 2023","Tue Aug 01 16:01:57 GMT 2023","343","","test_api_login","TestRegister","","","test_user_register_empty_fields[repeatPassword]",""
"passed","Tue Aug 01 16:01:58 GMT 2023","Tue Aug 01 16:01:58 GMT 2023","366","","test_api_login","TestRegister","","","test_user_register_wrong_password[tttttttttttttttttttt]",""
"passed","Tue Aug 01 16:01:56 GMT 2023","Tue Aug 01 16:01:56 GMT 2023","334","","test_api_login","TestRegister","","","test_user_register_empty_fields[password]",""
"passed","Tue Aug 01 16:02:21 GMT 2023","Tue Aug 01 16:02:22 GMT 2023","1036","","test_login_UI","TestLoginPopUp","","","test_wrong_password_login_n4_2","Verifying that when an incorrect password is entered for a valid email and the form is submitted, an error message appears stating 'Wrong email or password.'"
"passed","Tue Aug 01 16:02:08 GMT 2023","Tue Aug 01 16:02:13 GMT 2023","5739","","test_login_UI","TestLoginPopUp","","","test_login_close_button_n2_1","Verifying, that clicking on the cross button ensures that the login pop up is closed."
"passed","Tue Aug 01 16:01:53 GMT 2023","Tue Aug 01 16:01:55 GMT 2023","1470","","test_api_login","TestRegister","","","test_user_register",""
"passed","Tue Aug 01 16:01:49 GMT 2023","Tue Aug 01 16:01:50 GMT 2023","1315","","test_api_and_UI","TestCarsUI","","","test_auto_create","Create car via WEB UI and check it values via API"
"passed","Tue Aug 01 16:02:32 GMT 2023","Tue Aug 01 16:02:33 GMT 2023","1086","","test_login_UI","TestLoginPopUp","","","test_login_mixedcase_sensitivity_p1_2","Verifying, that when entering a valid email and password combination and submitting, the login is successful, and the user is redirected to the appropriate page or dashboard."
"passed","Tue Aug 01 16:01:59 GMT 2023","Tue Aug 01 16:01:59 GMT 2023","347","","test_api_login","TestRegister","","","test_user_register_passwords_do_not_match",""
