"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 01 14:20:52 GMT 2023","Tue Aug 01 14:20:52 GMT 2023","330","","test_api_login","TestRegister","","","test_user_register_wrong_password[tttttttttttttttttttt]",""
"passed","Tue Aug 01 14:20:47 GMT 2023","Tue Aug 01 14:20:49 GMT 2023","1419","","test_api_login","TestRegister","","","test_user_register",""
"passed","Tue Aug 01 14:21:00 GMT 2023","Tue Aug 01 14:21:00 GMT 2023","112","","test_login_UI","TestLoginPopUp","","","test_login_form_title_n1_1","Verifying, that comparing the retrieving text value with the expected text 'Log in', to ensures it matches exactly."
"passed","Tue Aug 01 14:21:08 GMT 2023","Tue Aug 01 14:21:08 GMT 2023","333","","test_login_UI","TestLoginPopUp","","","test_email_empty_n3_1","Verifying, that when the email field is left empty and the form is submitted, an error message stating 'Email required' should appear"
"passed","Tue Aug 01 14:20:44 GMT 2023","Tue Aug 01 14:20:46 GMT 2023","1398","","test_api_and_UI","TestCarsUI","","","test_auto_modify","modify Car via UI and then verify it updated via API"
"passed","Tue Aug 01 14:21:09 GMT 2023","Tue Aug 01 14:21:09 GMT 2023","462","","test_login_UI","TestLoginPopUp","","","test_email_incorrect_n3_2","Verifying, that when an invalid email format (without '@' symbol) is entered and the form is submitted, an error message appears stating 'Email is incorrect'"
"passed","Tue Aug 01 14:20:43 GMT 2023","Tue Aug 01 14:20:44 GMT 2023","1199","","test_api_and_UI","TestCarsUI","","","test_auto_create","Create car via WEB UI and check it values via API"
"passed","Tue Aug 01 14:21:01 GMT 2023","Tue Aug 01 14:21:07 GMT 2023","5688","","test_login_UI","TestLoginPopUp","","","test_login_close_button_n2_1","Verifying, that clicking on the cross button ensures that the login pop up is closed."
"passed","Tue Aug 01 14:20:49 GMT 2023","Tue Aug 01 14:20:49 GMT 2023","346","","test_api_login","TestRegister","","","test_user_register_empty_fields[lastName]",""
"passed","Tue Aug 01 14:21:11 GMT 2023","Tue Aug 01 14:21:12 GMT 2023","817","","test_login_UI","TestLoginPopUp","","","test_email_field_visual_representation_n3_4","Verifying that when an error occurs, the email field's border color turns red, and the associated labels also turn red."
"passed","Tue Aug 01 14:21:10 GMT 2023","Tue Aug 01 14:21:10 GMT 2023","501","","test_login_UI","TestLoginPopUp","","","test_unregistered_email_login_n3_3","Verifying that when an email that isn`t registered with the site is entered and the form is submitted, an error message appears stating 'Wrong email or password'"
"passed","Tue Aug 01 14:21:17 GMT 2023","Tue Aug 01 14:21:23 GMT 2023","5907","","test_login_UI","TestLoginPopUp","","","test_remember_me_checkbox_n5_1","Verifying that the 'Remember me' check box retains its selection state when the login pop up is closed and reopened."
"passed","Tue Aug 01 14:20:56 GMT 2023","Tue Aug 01 14:20:57 GMT 2023","431","","test_api_login","TestAuth","","","test_user_login_wrong_email",""
"passed","Tue Aug 01 14:21:14 GMT 2023","Tue Aug 01 14:21:15 GMT 2023","1018","","test_login_UI","TestLoginPopUp","","","test_wrong_password_login_n4_2","Verifying that when an incorrect password is entered for a valid email and the form is submitted, an error message appears stating 'Wrong email or password.'"
"passed","Tue Aug 01 14:20:50 GMT 2023","Tue Aug 01 14:20:51 GMT 2023","333","","test_api_login","TestRegister","","","test_user_register_wrong_name",""
"passed","Tue Aug 01 14:20:49 GMT 2023","Tue Aug 01 14:20:50 GMT 2023","337","","test_api_login","TestRegister","","","test_user_register_empty_fields[email]",""
"passed","Tue Aug 01 14:20:59 GMT 2023","Tue Aug 01 14:20:59 GMT 2023","95","","test_api_login","TestAuth","","","test_check_user_profile",""
"passed","Tue Aug 01 14:21:24 GMT 2023","Tue Aug 01 14:21:25 GMT 2023","1016","","test_login_UI","TestLoginPopUp","","","test_login_p1_1","check for successful login with valid credentials"
"passed","Tue Aug 01 14:20:46 GMT 2023","Tue Aug 01 14:20:47 GMT 2023","1257","","test_api_and_UI","TestCarsUI","","","test_auto_delete","create car via APi. delete car via WEB UI and check it removed via API"
"passed","Tue Aug 01 14:20:49 GMT 2023","Tue Aug 01 14:20:49 GMT 2023","337","","test_api_login","TestRegister","","","test_user_register_empty_fields[name]",""
"passed","Tue Aug 01 14:20:51 GMT 2023","Tue Aug 01 14:20:52 GMT 2023","328","","test_api_login","TestRegister","","","test_user_register_wrong_password[t1T]",""
"passed","Tue Aug 01 14:20:52 GMT 2023","Tue Aug 01 14:20:53 GMT 2023","340","","test_api_login","TestRegister","","","test_user_register_passwords_do_not_match",""
"failed","Tue Aug 01 14:20:52 GMT 2023","Tue Aug 01 14:20:52 GMT 2023","341","","test_api_login","TestRegister","","","test_user_register_wrong_password[tttttttttt]",""
"passed","Tue Aug 01 14:20:51 GMT 2023","Tue Aug 01 14:20:51 GMT 2023","332","","test_api_login","TestRegister","","","test_user_register_wrong_password[test]",""
"passed","Tue Aug 01 14:21:16 GMT 2023","Tue Aug 01 14:21:17 GMT 2023","914","","test_login_UI","TestLoginPopUp","","","test_password_field_visual_representation_n4_3","Verifying that when an error occurs, the password field's border color turns red, and the associated labels also turn red."
"passed","Tue Aug 01 14:20:50 GMT 2023","Tue Aug 01 14:20:50 GMT 2023","336","","test_api_login","TestRegister","","","test_user_register_empty_fields[repeatPassword]",""
"passed","Tue Aug 01 14:20:51 GMT 2023","Tue Aug 01 14:20:51 GMT 2023","335","","test_api_login","TestRegister","","","test_user_register_wrong_lastname",""
"passed","Tue Aug 01 14:20:50 GMT 2023","Tue Aug 01 14:20:50 GMT 2023","340","","test_api_login","TestRegister","","","test_user_register_empty_fields[password]",""
"passed","Tue Aug 01 14:21:13 GMT 2023","Tue Aug 01 14:21:13 GMT 2023","417","","test_login_UI","TestLoginPopUp","","","test_password_empty_n4_1","Verifying that when the password field is left empty and the form is submitted, an error message appears stating 'Password required'"
"passed","Tue Aug 01 14:21:26 GMT 2023","Tue Aug 01 14:21:27 GMT 2023","1034","","test_login_UI","TestLoginPopUp","","","test_login_mixedcase_sensitivity_p1_2","Verifying, that when entering a valid email and password combination and submitting, the login is successful, and the user is redirected to the appropriate page or dashboard."
"passed","Tue Aug 01 14:20:55 GMT 2023","Tue Aug 01 14:20:55 GMT 2023","655","","test_api_login","TestAuth","","","test_user_login",""
"passed","Tue Aug 01 14:20:57 GMT 2023","Tue Aug 01 14:20:58 GMT 2023","886","","test_api_login","TestAuth","","","test_user_login_wrong_password",""
